"gene_id";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR";"gene_name"
"ENSG00000103740.10";0,876535311924334;0,974385143917466;-0,98848229649151;0,58789557206865;1;"ACSBG1"
"ENSG00000110429.14";-0,49534191768611;-0,495564339234678;4,891794314026;0,587917234808612;1;"FBXO3"
"ENSG00000166483.12";0,421264626223412;0,421386936587861;4,9075768781689;0,587923383588171;1;"WEE1"
"ENSG00000117676.14";-0,644096901797016;-0,646333482643976;3,4584768400817;0,587956799763992;1;"RPS6KA1"
"ENSG00000198937.9";0,465891504786095;0,466004855628443;5,82632767264392;0,587993060694523;1;"CCDC167"
"ENSG00000165169.11";0,405719369104561;0,405798108082679;6,18554953324813;0,588089812426508;1;"DYNLT3"
"ENSG00000140521.17";-0,607644575657939;-0,613135930361531;1,27317600551403;0,588131001301263;1;"POLG"
"ENSG00000177776.8";0,474408702065701;0,475981494264364;1,71267544297436;0,588131440981442;1;"RPS2P2"
"ENSG00000260464.1";-0,734879954200855;-0,767319939807774;-0,972676852131669;0,588160195208078;1;"RP4-561L24.3"
"ENSG00000155438.12";0,394921568753993;0,39498254464205;6,52971312134441;0,58822259899282;1;"NIFK"
"ENSG00000173511.10";0,413425516878825;0,413488968425949;4,20565086615224;0,588277981584079;1;"VEGFB"
"ENSG00000153044.10";0,442382607509451;0,442623975063294;4,2713778990823;0,588501337642053;1;"CENPH"
"ENSG00000119801.13";0,368867207989569;0,368913059986422;6,22434486367638;0,588610252675612;1;"YPEL5"
"ENSG00000105248.16";0,478420048660352;0,479968026128864;3,54990082601135;0,588701236323953;1;"YJU2"
"ENSG00000087008.16";0,653996660054801;0,656326537015851;2,39570107340892;0,588766657875737;1;"ACOX3"
"ENSG00000148803.12";0,461504574420421;0,46135668636364;4,22173028530033;0,588811801059928;1;"FUOM"
"ENSG00000119402.18";-0,489858324265077;-0,490218040478428;3,90758041904374;0,588814573703864;1;"FBXW2"
"ENSG00000122482.21";-0,479490640091424;-0,479634734169671;5,3217907654214;0,588895420039788;1;"ZNF644"
"ENSG00000105127.10";-0,592370370732233;-0,59282546107195;4,4843900490299;0,588973198770159;1;"AKAP8"
"ENSG00000116668.13";-0,686694027460447;-0,685988893676371;2,58804400783334;0,589022805877241;1;"SWT1"
"ENSG00000068308.14";-0,602028808492329;-0,602553194243717;3,8284563824232;0,589091443833615;1;"OTUD5"
"ENSG00000109323.11";-0,562587179424042;-0,564608645093095;3,3032627402255;0,589107592570795;1;"MANBA"
"ENSG00000204611.7";0,679827024610342;0,685760381396376;0,693715458140559;0,589214213879669;1;"ZNF616"
"ENSG00000170919.16";-0,397207257793176;-0,397307705898552;5,48542822572705;0,589227210177552;1;"TPT1-AS1"
"ENSG00000186687.16";-0,492985428941873;-0,493354207002476;4,74648579103937;0,589245821493296;1;"LYRM7"
"ENSG00000158050.5";-0,445018877685309;-0,445670343646892;5,90723350435401;0,5894126458985;1;"DUSP2"
"ENSG00000111247.15";-0,471660864137371;-0,472153256261337;4,87113570320688;0,589518887742884;1;"RAD51AP1"
"ENSG00000171763.20";0,66893811748027;0,669942610863575;2,82360261739516;0,589722043272242;1;"SPATA5L1"
"ENSG00000218890.1";0,478141854335288;0,480570836366645;0,962133822753182;0,589752034342788;1;"NUFIP1P1"
"ENSG00000057252.13";-0,662721316480512;-0,663349970119289;2,97812416519441;0,589804956946507;1;"SOAT1"
"ENSG00000145626.12";1,33629062012646;1,56250776429945;-0,397879735857877;0,589822140204061;1;"UGT3A1"
"ENSG00000122870.12";-0,591059599165827;-0,592335618332208;1,80438242903188;0,589980527650324;1;"BICC1"
"ENSG00000124596.17";-0,390752067338833;-0,390850060618685;5,6370490513023;0,589988869581899;1;"OARD1"
"ENSG00000135002.12";-0,408754109410672;-0,408850978825279;6,3524541326992;0,590021302536724;1;"RFK"
"ENSG00000144115.18";0,736738136477678;0,738933215145848;2,70876647576799;0,590026752821633;1;"THNSL2"
"ENSG00000153827.14";0,425948113603095;0,426161747970942;5,13063021558354;0,590047316346141;1;"TRIP12"
"ENSG00000186603.7";-0,63655691751908;-0,637473031112011;3,89433735157868;0,590191663929296;1;"HPDL"
"ENSG00000130309.11";0,468295272882857;0,468535665605043;4,35256903306687;0,590202168599598;1;"COLGALT1"
"ENSG00000270228.1";0,512058068077411;0,519534235763283;0,279804082727493;0,590259018870175;1;"RP11-453E17.3"
"ENSG00000125875.15";-0,523174726110345;-0,524888128740112;2,17991160724465;0,590281523636553;1;"TBC1D20"
"ENSG00000070831.17";-0,336661316555637;-0,336682719301164;7,39953060992937;0,590441914272469;1;"CDC42"
"ENSG00000145861.9";-0,504988445137663;-0,506314938499231;1,03561234053991;0,590453999380987;1;"C1QTNF2"
"ENSG00000181915.5";0,652561286455159;0,652825481812413;4,76847625003214;0,59045775987974;1;"ADO"
"ENSG00000135046.14";-0,550570989120664;-0,551542657586198;7,31640395311255;0,590477569708034;1;"ANXA1"
"ENSG00000141449.15";0,75553262236233;0,759055428200622;1,4734855946811;0,590478943112568;1;"GREB1L"
"ENSG00000166783.22";0,418699994404808;0,419984129017788;3,26233584321941;0,59079612155146;1;"MARF1"
"ENSG00000197748.13";0,658985465793976;0,693255580965598;-0,678408697089747;0,590804571655033;1;"CFAP43"
"ENSG00000105656.13";0,572352968680129;0,573778465982428;3,02187372337403;0,590844116878859;1;"ELL"
"ENSG00000130816.17";0,420159186141057;0,420223749898477;5,72263138633013;0,590863508729748;1;"DNMT1"
"ENSG00000133302.13";0,646255485915267;0,646498101669438;3,6055300015508;0,590910820553545;1;"SLF1"
"ENSG00000001497.18";-0,415948532622647;-0,416133805100179;4,53056201715871;0,590994851436087;1;"LAS1L"
"ENSG00000204947.9";-1,18392149599049;-1,24470532848347;0,400286102973858;0,591027798518828;1;"ZNF425"
"ENSG00000110455.14";-0,587401319490795;-0,598602757993306;-0,200632953206715;0,591203960477322;1;"ACCS"
"ENSG00000164920.9";0,574515817998387;0,576666984144014;3,32235374366833;0,591315985997353;1;"OSR2"
"ENSG00000145284.12";-0,775843282184221;-0,78968348400843;0,314160088730379;0,591428847557512;1;"SCD5"
"ENSG00000009765.15";-0,494191258623094;-0,494638810180455;4,26659040045201;0,591561669492936;1;"IYD"
"ENSG00000138071.14";0,311233857576143;0,311252589524072;7,59804437123932;0,59158075624753;1;"ACTR2"
"ENSG00000077721.16";-0,449119294893151;-0,449164839901395;6,74175214930285;0,591729694375895;1;"UBE2A"
"ENSG00000204832.10";0,85924063601143;0,882107869758819;1,65333711798817;0,591748127148334;1;"ST8SIA6-AS1"
"ENSG00000148848.15";-0,843132755404167;-0,883763279216817;0,289632592926985;0,591764088542373;1;"ADAM12"
"ENSG00000117543.21";-0,479508618122224;-0,480487891957736;3,57521162826261;0,591805214349888;1;"DPH5"
"ENSG00000108349.17";0,493411254576425;0,493657484080353;4,75855574139626;0,591811229305173;1;"CASC3"
"ENSG00000139323.14";-0,470212064923973;-0,470361428532942;5,4877663223009;0,591979962134111;1;"POC1B"
"ENSG00000129197.15";-0,506497817732412;-0,507133511058351;3,08621897612296;0,592013531648711;1;"RPAIN"
"ENSG00000138621.12";-0,48622864000552;-0,489586909475913;2,31609498804622;0,592042025478018;1;"PPCDC"
"ENSG00000285331.2";-0,577454037444523;-0,577760034663698;1,976169830168;0,59204470278412;1;"RP11-323F24.5"
"ENSG00000197472.15";-0,65214789024137;-0,663260482443853;0,778209801288459;0,592060269119823;1;"ZNF695"
"ENSG00000255444.1";-0,503840005506896;-0,511879187540899;-0,139832970257253;0,592157203336211;1;"CYCSP27"
"ENSG00000167011.9";-0,746222406554189;-0,808946065036755;-1,44260875697665;0,59218646448897;1;"NAT16"
"ENSG00000168143.9";0,525615835568323;0,526166235166368;1,92505354705686;0,592218837639871;1;"FAM83B"
"ENSG00000278920.1";-0,600331793407252;-0,608634147396272;0,339874105792264;0,592311236379919;1;"RP3-412A9.17"
"ENSG00000156958.15";0,75916472711932;0,761486303844335;2,15254482947946;0,592345317324929;1;"GALK2"
"ENSG00000138834.14";-0,541577190188478;-0,549097499445899;0,266486987023698;0,592348953520937;1;"MAPK8IP3"
"ENSG00000157315.5";-0,701287999689165;-0,707805446197652;1,78056771624194;0,592356016613015;1;"TMED6"
"ENSG00000275464.5";-0,547160378515713;-0,549512654557194;1,88121032181387;0,592456997365099;1;"CH507-9B2.5"
"ENSG00000269397.1";-0,980455761553978;-1,02605308166774;-0,962310961001446;0,592466272452406;1;"CTB-92J24.2"
"ENSG00000075426.12";-0,401132669155459;-0,401285802197766;4,61767877480668;0,592470814293657;1;"FOSL2"
"ENSG00000147687.19";0,423088220133664;0,423205945519831;5,03738240701771;0,592471808676777;1;"TATDN1"
"ENSG00000076984.18";-0,479791884245234;-0,480431484075899;2,36755286497037;0,592472341767747;1;"MAP2K7"
"ENSG00000139239.7";0,307218989011395;0,307240426427148;7,42114395339053;0,592507462135631;1;"RPL14P1"
"ENSG00000197980.13";0,497918963617382;0,498518394195884;2,75346986807559;0,592554564968116;1;"LEKR1"
"ENSG00000010244.19";0,353208944459595;0,353251643118474;6,77738221037743;0,592624089988853;1;"ZNF207"
"ENSG00000141295.14";-0,498000832415185;-0,499605489145501;2,68574660509543;0,592677826828286;1;"SCRN2"
"ENSG00000138111.14";-0,620072937507094;-0,621057829610425;1,79679857206516;0,592688248267309;1;"MFSD13A"
"ENSG00000212978.6";0,831583096884776;0,878083750821157;0,264378508216021;0,592707794640225;1;"AC016747.3"
"ENSG00000287170.1";-0,548346262769651;-0,548759787880571;1,71801796177316;0,592773783960195;1;"CTD-2587H24.16"
"ENSG00000229814.1";-0,474691838942553;-0,476806959307743;1,15406538695735;0,592865078608134;1;"RPL35AP21"
"ENSG00000259045.1";0,479777272222089;0,481377309551594;1,53445572535715;0,592916482781357;1;"MTCO1P2"
"ENSG00000115561.16";0,381462910587923;0,381498051108425;6,32740927413552;0,592930209322831;1;"CHMP3"
"ENSG00000215089.3";0,388675814151468;0,38874956969727;4,92077205123594;0,592979433172238;1;"KRT18P11"
"ENSG00000199568.1";-0,65888212466508;-0,670561439263155;-0,0722110389862636;0,592994626653956;1;"RNU5A-1"
"ENSG00000256393.1";-0,37054124843668;-0,370628721100633;5,61402512514009;0,593021635837356;1;"RPL41P5"
"ENSG00000204252.14";-0,741045905965617;-0,765669726240035;-0,099609148523532;0,593041548382947;1;"HLA-DOA"
"ENSG00000234925.2";0,407003924626174;0,407565509330858;3,05584447397583;0,593094093673003;1;"ATP5PDP4"
"ENSG00000265148.6";-0,742159741245957;-0,757383264706214;1,03067565304888;0,593147515186097;1;"TSPOAP1-AS1"
"ENSG00000270019.1";-0,962159036939839;-0,999389077619313;-0,963215885265426;0,59320766041877;1;"RP11-141B14.1"
"ENSG00000184207.9";-0,514831048658547;-0,515131631492364;4,7566302569169;0,593232078010266;1;"PGP"
"ENSG00000197601.13";-0,447805461153572;-0,44817366308023;4,88679633292003;0,593242031723616;1;"FAR1"
"ENSG00000132676.16";0,383909538737595;0,383947078658102;6,38305387793616;0,593275860900551;1;"DAP3"
"ENSG00000160932.11";0,327809226383959;0,327789471268894;7,12243984001486;0,593352098893646;1;"LY6E"
"ENSG00000163785.13";-0,424914454142898;-0,425077060473126;4,07726233890505;0,593364620896951;1;"RYK"
"ENSG00000235489.4";-0,526131282900051;-0,533162214085286;-0,186242201033347;0,593454924098604;1;"DBF4P1"
"ENSG00000196440.11";0,791343066268317;0,796306915985972;2,06412822795824;0,593476379088805;1;"ARMCX4"
"ENSG00000080802.19";-0,392679091355265;-0,392730359280305;5,74909596757772;0,593489651474944;1;"CNOT4"
"ENSG00000169213.7";-0,521407833727052;-0,536953457839535;-0,775286665882279;0,593540962450917;1;"RAB3B"
"ENSG00000163520.14";0,878833419192672;0,893051423807669;0,30418434884051;0,593588355834275;1;"FBLN2"
"ENSG00000230307.1";-1,31662847503715;-22,5073324308021;-0,393647773607633;0,593594865329306;1;"OR6C5P"
"ENSG00000173163.10";0,386512926547533;0,386606460737804;5,40417400855366;0,593603970347693;1;"COMMD1"
"ENSG00000184307.17";-0,633248328417259;-0,641141210176349;3,06959271794299;0,593637922193687;1;"ZDHHC23"
"ENSG00000064313.12";0,430167752000419;0,430336326292252;4,54926174119403;0,593726455257947;1;"TAF2"
"ENSG00000125755.19";-0,513254521188986;-0,517129915209655;1,99633354099194;0,59374395713368;1;"SYMPK"
"ENSG00000173905.9";-0,409484409891488;-0,409492772739378;6,61619738671034;0,593802808185402;1;"GOLIM4"
"ENSG00000094975.14";0,447154679029088;0,447360228146057;4,15967247392826;0,593907085345719;1;"SUCO"
"ENSG00000080503.24";-0,457600174735851;-0,458173754930157;4,04869595987894;0,593930356748224;1;"SMARCA2"
"ENSG00000102032.13";-0,569002896235442;-0,582013787531843;-0,480317143838809;0,594069899489872;1;"RENBP"
"ENSG00000168807.16";0,404226064237362;0,404582724093324;4,14212933086106;0,594083828647817;1;"SNTB2"
"ENSG00000198853.12";0,801062325909037;0,840864786459964;-0,361510745823447;0,594120844859014;1;"RUSC2"
"ENSG00000206585.1";0,535856137440135;0,545340257488337;0,428459647006343;0,59417969986276;1;"RNVU1-7"
"ENSG00000172590.18";0,326507772878398;0,326520344074535;8,13348006804283;0,594430159335295;1;"MRPL52"
"ENSG00000133641.18";0,39321178115522;0,393369570351682;4,91078931017554;0,594542952450291;1;"C12orf29"
"ENSG00000122490.19";0,539737139627937;0,540377828536023;1,84825544286843;0,594602894467128;1;"SLC66A2"
"ENSG00000225183.1";-0,483928582321002;-0,486762174815935;1,18004158386619;0,594682204772827;1;"RP4-758J24.4"
"ENSG00000120705.13";0,333965152662247;0,334016095730165;6,17220011326994;0,594713269792138;1;"ETF1"
"ENSG00000259750.1";0,662351084287925;0,661433940424024;1,62888587758863;0,594744737376283;1;"NSA2P4"
"ENSG00000149639.15";-0,731016934547826;-0,736835562623709;2,23581378131772;0,594757004971201;1;"SOGA1"
"ENSG00000166888.12";-0,380170036786579;-0,380298323795401;5,45895596867341;0,594757213950897;1;"STAT6"
"ENSG00000104413.18";-0,347936657447442;-0,347974254178063;6,9354456654933;0,594763903709247;1;"ESRP1"
"ENSG00000108405.4";0,620614455075701;0,629425721690442;0,13285844003218;0,594764112758519;1;"P2RX1"
"ENSG00000187800.14";-0,500657648460722;-0,500735532184342;4,0297191834755;0,594787069412357;1;"PEAR1"
"ENSG00000270640.1";-0,776730488442988;-0,804119122906621;0,0702651597346105;0,594985447161089;1;"RP11-373D23.2"
"ENSG00000124222.22";-0,499562443126063;-0,501068634637024;4,93482557004413;0,595010421400961;1;"STX16"
"ENSG00000206053.13";0,409073130507572;0,409160971392748;5,15677529771674;0,595014905250604;1;"JPT2"
"ENSG00000177951.17";0,391704125953275;0,391551568898938;4,31120188131709;0,595044288927943;1;"BET1L"
"ENSG00000270882.2";0,565678605246736;0,57535937512454;0,0203437871005507;0,595081289951124;1;"H4C14"
"ENSG00000069018.19";-0,683644406234671;-0,717983215690939;-0,917863662215361;0,595166215881128;1;"TRPC7"
"ENSG00000155304.6";0,472825776408733;0,475077326458938;3,48924293287513;0,59521017110073;1;"HSPA13"
"ENSG00000270405.1";-0,627834958125319;-0,635247652127473;0,0469236897037847;0,595230086452648;1;"RP11-208G20.3"
"ENSG00000174749.6";-0,70167364741414;-0,70917601427995;2,04848604342267;0,595256886265178;1;"FAM241A"
"ENSG00000151846.9";0,392179628773748;0,392470524986212;3,883369598794;0,595257340318612;1;"PABPC3"
"ENSG00000214019.2";0,466689220090082;0,468845651177237;0,96668889548867;0,595272461973925;1;"RBM39P1"
"ENSG00000097033.14";0,370980684391615;0,370998998154274;6,78411236148588;0,595306750645026;1;"SH3GLB1"
"ENSG00000149922.11";-0,484862388735248;-0,493000741532175;-0,246273222210522;0,595313715792006;1;"TBX6"
"ENSG00000146701.12";-0,306143338456586;-0,306154339453781;8,16447330171392;0,595334399539406;1;"MDH2"
"ENSG00000138684.9";-0,442070249155998;-0,44503482853872;0,0242876569385745;0,595362401981797;1;"IL21"
"ENSG00000181472.5";-0,590285795324579;-0,592249341906094;2,68152746426534;0,595367867755642;1;"ZBTB2"
"ENSG00000261512.2";-0,582145578845098;-0,59686820705605;-0,703258346974165;0,595461993716124;1;"RP11-46D6.1"
"ENSG00000213722.10";0,395654512941537;0,395688220269708;6,54627865883044;0,595535725407025;1;"DDAH2"
"ENSG00000026751.17";0,839788371383642;0,853897406693824;1,96922800227424;0,595560075254383;1;"SLAMF7"
"ENSG00000235508.3";0,385622159863703;0,385889067933125;4,4779290047155;0,595747124846576;1;"RPS2P7"
"ENSG00000006025.12";-0,591148952031106;-0,600957458654888;2,95386004549989;0,595762216454215;1;"OSBPL7"
"ENSG00000091129.21";0,721152362078361;0,725091873204357;0,570904422137121;0,59577393020301;1;"NRCAM"
"ENSG00000165215.6";-0,307069047148582;-0,307074985252217;9,4405360790065;0,595816786456012;1;"CLDN3"
"ENSG00000187268.12";-0,563696091033334;-0,577819898982561;0,155257511858808;0,59587042478126;1;"FAM9C"
"ENSG00000242952.1";0,441192131977203;0,442895970232083;1,61209838478329;0,595941778349439;1;"RPSAP3"
"ENSG00000215553.3";0,456235490392326;0,457533906159891;2,11478148026518;0,595952196994095;1;"KRT18P3"
"ENSG00000215895.4";0,515129293541843;0,519129610164439;0,638155145689438;0,596040516558622;1;"HSPA5P1"
"ENSG00000173409.14";-0,683154156054412;-0,684808545906335;4,45316980703473;0,596092801706942;1;"ARV1"
"ENSG00000186564.6";-0,687254409283415;-0,696317361272477;0,926049357466833;0,596196631654593;1;"FOXD2"
"ENSG00000146476.11";-0,450098100077821;-0,450355436744286;4,44030462960104;0,596277439117067;1;"ARMT1"
"ENSG00000140157.16";0,57328178509393;0,572782623434375;2,82519502291585;0,59635239578361;1;"NIPA2"
"ENSG00000131771.14";-0,359908887622055;-0,359962071485452;7,42618243683772;0,596417410759705;1;"PPP1R1B"
"ENSG00000124839.13";-0,514132723493911;-0,514538224947539;3,3889216649089;0,596601651848298;1;"RAB17"
"ENSG00000240674.1";-0,372815353482987;-0,372859922752657;5,32413614199182;0,596635683108375;1;"RP11-366M4.1"
"ENSG00000173818.17";0,772042142323944;0,774025976868374;3,59820942509034;0,59666672639461;1;"ENDOV"
"ENSG00000155287.11";0,526129961450827;0,528104051994255;2,23847586379893;0,596698426451098;1;"SLC25A28"
"ENSG00000164117.14";-0,502116661416724;-0,503289205950554;3,56829364864414;0,596724871511312;1;"FBXO8"
"ENSG00000080854.16";-0,602509543405433;-0,614397329967415;-0,208123249651605;0,596729638766892;1;"IGSF9B"
"ENSG00000100697.15";0,512696283439668;0,513147191894536;4,17691095355492;0,596806925929676;1;"DICER1"
"ENSG00000187961.14";-0,688671576493535;-0,698680059128046;0,52987479682274;0,596824747584015;1;"KLHL17"
"ENSG00000012504.15";-0,762576213828217;-0,804007100264517;-0,0026344359174268;0,59698347403368;1;"NR1H4"
"ENSG00000071246.11";-0,54215711179778;-0,557417339874563;-0,900701073996665;0,597048574264441;1;"VASH1"
"ENSG00000227124.11";0,670051581293123;0,681225986935129;1,81761859935136;0,597056812368221;1;"ZNF717"
"ENSG00000163694.15";-0,325433240117958;-0,32547165537176;6,84898051899587;0,597059048072717;1;"RBM47"
"ENSG00000158793.14";-0,488422007831213;-0,489307333102922;2,41841204162008;0,597071798138568;1;"NIT1"
"ENSG00000256843.1";-0,696081524331325;-0,713074890793819;-0,496422982122882;0,597132680136822;1;"RP11-467L13.4"
"ENSG00000171109.19";-0,494781989799015;-0,495205635647568;5,00532780852832;0,597159883166606;1;"MFN1"
"ENSG00000011347.10";-0,515231123711244;-0,517757876324627;4,39425477843064;0,597168626246109;1;"SYT7"
"ENSG00000246898.1";-0,557033764171791;-0,561445285195755;3,28125038785234;0,597290885113814;1;"LINC00920"
"ENSG00000135940.7";0,307369009073197;0,307372266975715;9,9782419124569;0,597306040692951;1;"COX5B"
"ENSG00000266563.1";0,447384429191199;0,450565724169313;0,599506400087151;0,597324376525145;1;"EIF1P5"
"ENSG00000234337.4";0,524776996011159;0,532163265499274;-0,0878141927325935;0,59732810746255;1;"RP11-297L17.6"
"ENSG00000235957.1";0,454380767018113;0,45552924159687;1,81179615971115;0,597358970155471;1;"COX7CP1"
"ENSG00000251022.6";-0,475709409463733;-0,475556767429218;4,62447948373276;0,597399248399149;1;"THAP9-AS1"
"ENSG00000012174.12";-0,617134021698851;-0,619534874552845;3,23884328329765;0,597402347580153;1;"MBTPS2"
"ENSG00000103121.9";-0,321178720198343;-0,321209818483809;6,92678368550659;0,597406226583811;1;"CMC2"
"ENSG00000131652.14";0,406877839131989;0,408056552862787;4,10454457200322;0,597457101143504;1;"THOC6"
"ENSG00000095139.14";0,366574889291883;0,366838329240663;5,16749799559813;0,597474860460343;1;"ARCN1"
"ENSG00000065427.15";-0,381229346704292;-0,381244741897429;7,02454993502729;0,597674371972464;1;"KARS1"
"ENSG00000064655.19";-0,747638032932451;-0,77753173622507;-0,291392367750166;0,597726221701953;1;"EYA2"
"ENSG00000196636.8";0,51295798336024;0,51315787642992;5,69213457948485;0,597777712272942;1;"SDHAF3"
"ENSG00000182150.19";-0,48122618731159;-0,481391036437654;3,62348314704776;0,597783977321028;1;"ERCC6L2"
"ENSG00000101333.18";-0,494329082672895;-0,494661769045334;6,20142282861519;0,597792582505193;1;"PLCB4"
"ENSG00000115648.14";-0,603193653549828;-0,603748216785015;5,01009677825966;0,597830121893766;1;"MLPH"
"ENSG00000198301.12";0,358001975289545;0,357985526175139;5,81108386664653;0,597858771478283;1;"SDAD1"
"ENSG00000276550.4";-0,524521301019356;-0,526084797606281;2,23397561164082;0,597937311267522;1;"HERC2P2"
"ENSG00000146147.15";0,582743289403423;0,588641974146533;0,458004234342895;0,597994124111998;1;"MLIP"
"ENSG00000159885.14";-0,882858549726114;-0,923223975643671;-0,210639370289111;0,598029959318796;1;"ZNF222"
"ENSG00000137760.15";-0,715699402465849;-0,725672509417779;1,94626754022231;0,598060576528624;1;"ALKBH8"
"ENSG00000244921.2";-0,380693656714201;-0,381140744931233;4,1278514811529;0,598092453730299;1;"MTCYBP18"
"ENSG00000137825.11";-0,529414323584395;-0,532414320316117;2,40293697334309;0,598172906640979;1;"ITPKA"
"ENSG00000100077.15";0,711017996375581;0,714923617026938;1,75089029528952;0,598193037887773;1;"GRK3"
"ENSG00000127920.6";-0,817511841293761;-0,852070444005183;0,15750633780304;0,598198382003072;1;"GNG11"
"ENSG00000248663.6";-0,547869321059198;-0,547984353717979;4,23044317977064;0,598219231948203;1;"LINC00992"
"ENSG00000092964.18";0,499583983217338;0,500065391296094;4,74015304541105;0,59832043498021;1;"DPYSL2"
"ENSG00000175899.15";-0,728295718704121;-0,75118506528453;0,0274058489933443;0,598452922050256;1;"A2M"
"ENSG00000122873.12";-0,356436043040756;-0,35647477295349;6,4352144318354;0,598487043558779;1;"CISD1"
"ENSG00000151151.6";-0,458736359823541;-0,459350694299547;3,48034388813606;0,598513874624654;1;"IPMK"
"ENSG00000001461.17";-0,524354144641674;-0,524624903966065;3,14810522628506;0,598574969107519;1;"NIPAL3"
"ENSG00000137843.12";0,705157942906849;0,710691181537323;1,4404152813164;0,598602378911854;1;"PAK6"
"ENSG00000259826.1";0,602263961156616;0,609944414425243;0,580175046179402;0,598625527198038;1;"RP11-467D6.1"
"ENSG00000279486.6";-0,535580672943515;-0,542348885300516;-0,0519173626571863;0,598788671445612;1;"OR2AG1"
"ENSG00000091317.8";0,412902742438179;0,412984342029023;5,62263612173896;0,59885937279253;1;"CMTM6"
"ENSG00000166484.20";-0,743702246871655;-0,749657075025214;1,37680817536421;0,598880400693081;1;"MAPK7"
"ENSG00000165629.20";0,30009173882091;0,300100551835234;8,82411627672443;0,598895451864737;1;"ATP5F1C"
"ENSG00000104976.12";-0,509374337260487;-0,51145232527877;3,62061990681523;0,598931854433565;1;"SNAPC2"
"ENSG00000167508.12";-0,400456684406834;-0,400630049370505;5,13900696704673;0,598997765071853;1;"MVD"
"ENSG00000184500.16";-0,665203009102814;-0,669457736729877;3,02434950427893;0,599003492388185;1;"PROS1"
"ENSG00000267858.6";0,734124540372812;0,74002684379259;0,942908483547062;0,599041643996834;1;"MZF1-AS1"
"ENSG00000137337.15";-0,508421223983454;-0,509578769670153;2,59987744692912;0,59917465982913;1;"MDC1"
"ENSG00000137309.20";0,30981259955973;0,309803728682578;8,23313774629137;0,599194136894104;1;"HMGA1"
"ENSG00000159322.18";-0,475579375559365;-0,475982282556992;4,2676553996052;0,59924052101327;1;"ADPGK"
"ENSG00000111203.13";0,431076426571189;0,431295057231264;3,81261924750893;0,599243269792928;1;"ITFG2"
"ENSG00000228824.7";-0,806483398273131;-0,819342942066483;1,27621500790835;0,599253446677503;1;"MIR4500HG"
"ENSG00000152767.17";0,517900586789784;0,517527477185883;4,19210512158106;0,599265919059898;1;"FARP1"
"ENSG00000226887.8";-0,709586312185582;-0,734057683479017;-0,568948933125053;0,599343411405107;1;"ERVMER34-1"
"ENSG00000111666.11";-0,398255148029577;-0,398466290915165;4,32804046303265;0,5995696232671;1;"CHPT1"
"ENSG00000198216.12";-0,69997865597847;-0,710147820137724;-0,402751548791679;0,599578414675552;1;"CACNA1E"
"ENSG00000268635.2";-0,873160306024981;-0,979086497273904;-1,41503506132989;0,599670849139095;1;"RP11-739B23.1"
"ENSG00000170953.4";0,546971575873373;0,562608769555443;-0,666819962002832;0,599711879404054;1;"OR8B12"
"ENSG00000147145.13";-0,43756318389586;-0,440046232913161;0,814642574122146;0,599771257561107;1;"LPAR4"
"ENSG00000182986.15";0,571051942973093;0,573141651842373;2,23170790998634;0,599775720919311;1;"ZNF320"
"ENSG00000090316.16";-0,411171722297538;-0,411405083000703;4,70861502440918;0,599798711216136;1;"MAEA"
"ENSG00000203910.9";-0,737909756468371;-0,77971802058921;-0,542179861769657;0,599810542137103;1;"C1orf146"
"ENSG00000147488.11";0,642677800754272;0,668074857053898;-0,492562485973361;0,599877350293451;1;"ST18"
"ENSG00000111319.13";0,518653641877122;0,519860219509407;4,51558486343563;0,599935968423704;1;"SCNN1A"
"ENSG00000136813.15";-0,429767965987104;-0,429891693797335;5,2093139050136;0,599978505607593;1;"ECPAS"
"ENSG00000135720.13";0,361251856928843;0,361325716978512;5,50013006425415;0,60008470299091;1;"DYNC1LI2"
"ENSG00000135956.9";-0,538631820361032;-0,538967651607763;4,03814845509661;0,600134835635536;1;"TMEM127"
"ENSG00000121851.13";0,467356939347631;0,467922515862072;3,72119112571044;0,600162327480928;1;"POLR3GL"
"ENSG00000053524.13";-0,56852662900137;-0,571211965492236;0,734755327841688;0,600214135849183;1;"MCF2L2"
"ENSG00000117525.14";-0,57874999770516;-0,579365793175198;3,38162076901933;0,600264281944998;1;"F3"
"ENSG00000258984.5";1,35587627948383;1,42406805847388;-0,419206133660668;0,60029660602326;1;"UBE2F-SCLY"
"ENSG00000253785.1";-0,471642961075483;-0,475475017845685;0,631441459686555;0,600505340569917;1;"CTC-308K20.3"
"ENSG00000171530.15";0,308968859712714;0,308978077651906;8,47445346324085;0,600559237391133;1;"TBCA"
"ENSG00000007392.17";-0,487928536405038;-0,488836859582768;4,2737716998813;0,600705924527195;1;"LUC7L"
"ENSG00000233325.3";1,129492817113;1,17781307967347;0,461379911961715;0,600714607662261;1;"MIPEPP3"
"ENSG00000215424.10";0,662530526203112;0,676190406291265;0,232202260119599;0,600904911809726;1;"MCM3AP-AS1"
"ENSG00000189369.9";-0,595025130812728;-0,596268196075503;3,87841480154768;0,600926245467622;1;"GSPT2"
"ENSG00000096060.15";-0,461033830227397;-0,461763734463276;3,411437155641;0,60093566436437;1;"FKBP5"
"ENSG00000135040.16";-0,598644434519507;-0,598950693116094;4,66593968447289;0,600950554756484;1;"NAA35"
